PPO2,PPO2,DQN,DQN,Actor-Critic,Actor-Critic,ep
357.965035,22.58194717,357.9270833,178.0556059,357.943662,1104.523247,374
357.9440559,18.87619055,357.9583333,178.0636039,357.8908451,1074.95692,375
357.972028,22.20591012,357.9861111,178.0767256,357.9683099,1065.993101,376
357.9615385,16.56864432,357.9965278,178.0957143,357.9647887,1028.428072,377
357.9370629,16.32587363,357.9722222,178.067049,357.9295775,1005.372593,378
357.958042,36.73195951,357.9583333,178.0663462,357.9401408,1013.203662,379
357.9370629,43.63439661,357.9548611,178.0471592,357.9929577,994.8229758,380
357.9335664,21.99110279,357.8993056,178.0129297,357.9612676,977.627261,381
357.986014,17.97347277,357.9305556,178.0314543,357.9225352,968.2474871,382
357.958042,27.95901408,357.875,178.0502329,357.9577465,925.8048594,383
357.9615385,35.48453249,357.9930556,178.0902064,357.9612676,925.2223734,384
357.9055944,35.9881852,357.9756944,178.0843366,357.9507042,905.0943959,385
357.9475524,110.2945807,357.9409722,178.0486217,357.9295775,882.5893447,386
357.9335664,44.33043224,358,178.1044931,357.9753521,860.5841071,387
357.965035,24.67138708,357.9930556,178.1195959,357.9330986,843.114791,388
357.958042,33.74576565,357.9965278,178.0859461,357.9471831,825.5254881,389
357.9370629,32.69463453,357.9722222,178.1001208,357.9753521,816.8987684,390
357.986014,56.91296081,357.9479167,178.0602236,357.9964789,799.6765552,391
357.9685315,51.59303181,357.8958333,177.9824532,357.9753521,780.6342256,392
357.986014,18.48090008,357.9097222,178.0462941,357.9542254,766.1249622,393
357.972028,16.96897015,357.9027778,178.0203057,357.9330986,751.2631591,394
357.9825175,30.22474462,357.9305556,178.0324614,357.9788732,753.193661,395
357.9685315,19.72511737,357.9791667,178.0846374,357.9683099,720.1184518,396
357.9335664,27.18104132,357.9756944,178.0835007,357.9647887,708.4827188,397
357.9545455,30.72453793,357.9722222,178.0692676,357.9753521,694.3712347,398
357.986014,42.84002516,357.9652778,178.0663001,357.971831,698.8868526,399
357.9583333,31.73785397,357.9928315,178.1382939,357.9893993,711.0942556,400
357.9548611,23.99993998,357.9892473,178.0947724,357.9681979,717.3470325,401
357.96875,53.14666509,357.9964158,178.1368612,357.9399293,680.2395864,402
357.9965278,61.36789586,357.9820789,178.0677471,357.9787986,678.3694782,403
357.9444444,43.79020527,357.8458781,178.000032,357.9823322,661.1458161,404
357.9895833,76.66670804,357.8709677,178.0306046,357.9893993,646.3053735,405
357.9826389,15.12413259,357.9354839,178.0401827,357.9681979,633.519206,406
357.9513889,16.78288704,357.921147,178.0748968,357.9717314,611.4461027,407
357.9618056,16.13664207,357.9641577,178.0485885,357.9257951,600.2234352,408
357.9236111,30.89418581,357.9856631,178.090336,357.9823322,599.7390317,409
357.96875,56.03437506,357.9784946,178.0642409,357.9328622,603.4488726,410
357.9652778,36.61401554,357.9462366,178.0303646,357.9964664,751.4346139,411
357.9861111,18.96492845,357.9569892,178.0905823,357.9681979,618.8835689,412
357.9618056,22.58218596,357.9677419,178.067477,357.9646643,710.8292946,413
357.9305556,19.36522505,357.921147,178.0138338,357.9964664,569.7719698,414
357.9618056,29.64953519,357.8494624,177.9634357,357.9929329,610.1155815,415
357.9583333,14.53655946,357.781362,177.9060662,357.9717314,772.6524805,416
357.9618056,25.723353,357.7383513,177.9072549,357.9823322,562.2273254,417
357.9791667,39.66907953,357.9032258,177.991938,357.9469965,487.2842956,418
357.9722222,21.09152358,357.921147,178.053846,357.9787986,664.4531001,419
357.9965278,20.12859414,357.9318996,178.0515409,357.9893993,572.20516,420
357.96875,21.99834996,358,178.1020714,357.9646643,468.6323453,421
357.9861111,23.9325464,357.9677419,178.0572869,357.9187279,517.1489523,422
357.9340278,41.21438747,357.9856631,178.0793204,357.95053,547.056955,423
357.9756944,20.63859218,357.9749104,178.0589292,357.9823322,485.1633751,424
357.9791667,19.26061997,357.9498208,178.0368812,357.9434629,441.5907516,425
357.9375,18.10908132,357.9641577,178.0804572,357.9717314,461.9342961,426
357.9652778,30.11090046,357.9390681,178.0408051,357.9540636,617.2115862,427
357.9791667,29.43920449,357.8387097,178.0192742,357.9858657,427.7391227,428
357.9548611,41.4399698,357.9856631,178.1072673,357.9893993,421.2377441,429
357.9895833,29.64710204,357.9856631,178.1007812,357.9717314,509.4102778,430
357.9722222,40.97842622,357.9677419,178.0524586,357.9222615,494.5889634,431
357.9965278,25.26248698,357.953405,178.0989562,357.9575972,385.7593058,432
357.9479167,31.13415959,358,178.101,357.9469965,396.6791214,433
357.9861111,30.56569884,357.9856631,178.1405427,357.9717314,464.4930465,434
357.9513889,42.89172593,357.9964158,178.1384134,357.9681979,381.7027983,435
357.8958333,26.74240955,357.9749104,178.1119342,357.9187279,376.5254088,436
357.9652778,23.29689373,357.9605735,178.0768953,357.9469965,398.134145,437
357.9583333,17.86337892,357.9032258,178.0245944,357.9717314,363.650795,438
357.9895833,32.55675603,357.734767,177.8450785,357.9787986,350.7150279,439
357.9583333,18.3449662,357.8709677,177.9980085,357.95053,341.4813369,440
357.9236111,20.91322204,357.9354839,178.0216895,357.9717314,342.1325107,441
357.9861111,15.17830833,357.9605735,178.1452045,357.8869258,373.5864986,442
357.9513889,16.29489719,357.9713262,178.0579402,357.95053,310.0284401,443
357.9444444,24.06988828,357.9784946,178.0842166,357.9964664,307.7547224,444
357.9305556,26.52617965,357.9892473,178.0963808,357.95053,292.9648977,445
357.9618056,24.3572129,357.9677419,178.092377,357.9823322,295.1115923,446
357.96875,38.06835793,357.9677419,178.0736246,357.9611307,286.4126069,447
357.9548611,19.72976117,357.9856631,178.0957859,357.9823322,310.0577047,448
357.9444444,20.63140362,357.9928315,178.0930338,357.9681979,291.6136798,449
357.9583333,22.15060743,357.9354839,178.0303361,357.9646643,292.4439473,450
357.90625,35.83249419,357.9103943,177.9797166,357.9187279,272.3378701,451
357.9305556,17.90064477,357.9354839,178.0409088,357.9293286,266.4907265,452
357.9270833,16.99460772,357.7956989,177.9354205,357.9222615,258.7679119,453
357.9861111,16.06073194,357.7562724,177.993209,357.9646643,262.1996141,454
357.9409722,21.58453895,357.9354839,178.0427855,357.975265,294.4006592,455
357.9618056,19.32270494,357.9749104,178.0615007,357.9611307,236.9679738,456
357.9618056,36.08119502,357.9677419,178.0583156,357.975265,259.4088148,457
357.9652778,22.1889575,357.9892473,178.1128282,357.9681979,231.0675963,458
357.9861111,62.24108195,357.9784946,178.0755914,357.9717314,238.069502,459
357.9722222,55.46281427,357.9713262,178.0784589,357.9116608,221.474614,460
357.9756944,20.66245066,357.9892473,178.1031301,357.9469965,229.7684573,461
357.9791667,25.24343255,357.9713262,178.0697219,357.9893993,222.3900006,462
357.9895833,41.76842318,357.9569892,178.0509691,357.9434629,229.2138667,463
357.9479167,49.03255845,357.9247312,178.0455315,357.9787986,215.324503,464
357.9340278,25.00261965,357.9498208,178.0577994,357.9681979,223.631986,465
357.9166667,19.14341509,357.9928315,178.0811763,357.9681979,213.6914556,466
357.9791667,14.89356467,357.9498208,178.0497756,357.9858657,198.8045954,467
357.9479167,27.82030668,357.9677419,178.1133188,357.9929329,197.0573291,468
357.9756944,12.59386959,357.9390681,178.05312,357.9964664,197.3225364,469
357.9513889,14.54713345,357.9856631,178.0710571,357.9575972,198.8525747,470
357.9513889,19.02853994,357.9749104,178.0769006,357.9434629,217.6645398,471
357.9618056,19.05009915,357.9928315,178.1049838,357.9823322,186.7872278,472
357.9236111,11.93315364,358,178.0854242,357.9787986,187.3815405,473
357.9826389,21.74803671,357.9677419,178.0555583,357.9575972,165.8050411,474
357.9895833,16.93834607,357.9964158,178.1039497,357.9611307,172.3057797,475
357.9652778,15.99387319,357.9784946,178.0829865,357.9151943,186.9388703,476
357.96875,17.40803876,357.9641577,178.074999,357.8515901,166.2542609,477
357.9513889,24.4357592,357.921147,178.0563132,357.9257951,178.9745169,478
357.9513889,26.82502597,357.8960573,178.0325843,357.9010601,157.0608328,479
357.9756944,11.66352884,357.9247312,178.0120342,357.9434629,155.6228634,480
357.9444444,12.8868523,357.9498208,178.0647528,357.9434629,162.0784139,481
357.9409722,16.26959114,357.9103943,178.0235927,357.95053,161.7463495,482
357.9513889,24.66559573,357.9784946,178.0666988,357.9964664,144.9848066,483
357.9826389,19.79381628,357.9964158,178.1061059,357.9646643,147.4363683,484
357.9722222,27.66927894,357.9820789,178.0835249,357.9399293,155.4701729,485
358,56.08834672,357.9928315,178.0948901,357.9823322,142.5254072,486
357.9756944,48.52483467,357.9964158,178.0884225,357.975265,139.6489536,487
357.9722222,18.30127481,358,178.0988111,357.8727915,144.2118737,488
358,30.54595475,357.8100358,177.9054345,357.9787986,151.8179778,489
357.9861111,51.89699387,357.953405,178.0602448,357.975265,128.240584,490
357.9756944,18.06471567,357.9390681,178.0731549,357.9399293,129.3082709,491
357.9791667,15.72874768,357.8960573,178.0041611,357.9575972,138.5471175,492
357.9895833,20.8703523,357.8673835,177.9619405,357.9575972,128.1508699,493
357.9895833,20.64355126,357.8853047,177.9786547,357.9399293,140.3819698,494
357.9861111,18.63198532,358,178.1066461,358,129.3717043,495
357.96875,17.97307573,357.9784946,178.0715262,357.9611307,135.3682062,496
357.9895833,17.19003686,357.9820789,178.0886085,357.9575972,119.7169018,497
357.9722222,15.97888957,357.9892473,178.0806048,357.9858657,235.2956878,498
357.9791667,14.38222838,357.9892473,178.0907583,357.9646643,118.2690627,499
357.9823322,21.0280456,357.9612676,178.0435475,357.986014,123.7518424,500
357.9151943,27.13940772,357.971831,178.0713206,357.951049,117.3616204,501
357.9929329,17.4719049,357.971831,178.0955864,357.9895105,110.4198665,502
357.975265,17.57551357,357.8626761,178.0042862,357.9300699,114.6437713,503
357.9964664,12.74879137,357.9260563,178.026588,357.986014,109.091878,504
357.975265,15.4903419,357.9542254,178.0433359,357.979021,118.3329753,505
357.9858657,57.3725802,357.971831,178.059963,357.9125874,111.8070119,506
357.9681979,31.51124561,357.9753521,178.0645239,357.9755245,115.3081136,507
357.9787986,14.2141128,357.9647887,178.1629307,357.9300699,107.2613316,508
357.9964664,17.94563146,358,178.0961899,357.986014,109.5897653,509
357.9964664,20.86197968,357.9647887,178.0618412,357.9545455,116.0800905,510
357.9611307,57.7851831,357.9929577,178.1022329,357.9405594,105.0178501,511
357.9611307,28.49329582,358,178.1115563,357.9370629,111.7964795,512
357.9929329,14.45268484,358,178.1303136,357.9405594,108.0483339,513
357.9681979,11.98796266,357.9894366,178.1081258,357.9615385,110.1678396,514
357.9469965,14.68161764,357.9753521,178.0707162,357.972028,102.6957577,515
357.9434629,21.61270909,358,178.0981405,357.9615385,106.2233825,516
357.95053,32.17648963,357.9014085,178.0294834,357.9755245,109.1646179,517
357.9717314,39.87545816,357.9859155,178.0717239,357.8671329,110.2631907,518
358,21.57135018,357.9471831,178.0457622,357.993007,116.8553379,519
357.9858657,17.7512402,357.8908451,178.0016302,357.965035,102.5154853,520
357.9787986,15.09666315,357.9647887,178.053907,357.965035,104.1623436,521
357.9717314,13.56434978,357.8943662,178.0035509,357.965035,101.6400971,522
357.9646643,15.16764774,357.943662,178.034908,357.9685315,105.4014279,523
357.9929329,12.07177826,357.9471831,178.0461286,357.986014,96.76366429,524
357.9222615,11.99115937,357.943662,178.0439186,357.9615385,104.8283173,525
357.9787986,14.5075033,357.9753521,178.0578606,357.9615385,108.7649422,526
357.9681979,14.70444256,357.9330986,178.0193295,357.9055944,97.98419673,527
357.95053,15.28509395,357.971831,178.0528181,357.9475524,98.07877182,528
357.975265,17.01698964,357.9823944,178.0857311,357.972028,97.40835023,529
357.9717314,16.99126141,357.9823944,178.0646813,357.9405594,108.4876584,530
357.9858657,19.45478689,357.9683099,178.0559444,357.9615385,106.4921592,531
357.9540636,27.71069059,357.9823944,178.0629866,357.9615385,104.5069374,532
357.9363958,24.51780973,357.9964789,178.1006047,357.9475524,97.76045186,533
357.975265,10.56860195,358,178.0911634,357.9965035,100.0154524,534
357.975265,20.91795246,357.9788732,178.0787096,357.951049,124.8483645,535
357.9858657,21.69551173,358,178.0841733,357.9755245,106.3108478,536
357.9328622,20.57055268,357.9190141,178.0114854,357.8531469,97.96169965,537
357.9434629,27.88728312,357.9260563,178.0026312,357.9545455,94.8433585,538
357.9151943,20.44728754,357.9225352,178.0110743,357.9475524,98.72565344,539
357.9611307,13.18858442,357.9542254,178.0407225,357.9090909,115.4682496,540
357.9929329,20.65550085,357.943662,178.0193563,357.958042,97.7660795,541
357.9858657,15.52380337,357.7992958,177.9168806,357.9335664,99.73370741,542
357.9858657,14.05352324,357.9014085,178.0378898,357.993007,89.61077833,543
357.9717314,10.0875202,357.9507042,178.0908687,357.9475524,113.8534601,544
357.9540636,33.03350805,357.9612676,178.0277631,357.986014,94.99164901,545
357.9787986,24.40815883,357.9788732,178.0566254,357.9545455,86.78189482,546
357.95053,11.74907232,357.9788732,178.0617041,357.958042,103.2285625,547
357.9575972,15.7820105,357.9964789,178.0817245,357.972028,112.1419335,548
357.9893993,12.32359513,357.9542254,178.0623414,357.972028,121.1687602,549
357.9858657,12.21459444,357.9929577,178.0594022,357.979021,91.45616776,550
357.9434629,18.76165387,357.9612676,178.0623771,357.993007,90.16860504,551
357.9858657,27.00109632,357.9190141,178.0019148,357.9895105,101.9395702,552
357.9787986,18.53131976,357.9542254,178.030759,357.9300699,85.75072324,553
357.9964664,14.68483419,357.9542254,178.0734885,357.9545455,91.79098096,554
357.9540636,11.97801092,357.9647887,178.0474009,357.9265734,138.9865941,555
357.9787986,12.50370761,357.9683099,178.0637819,357.9965035,149.0075177,556
357.9363958,20.37848212,357.9542254,178.040608,357.9440559,92.91642829,557
357.9717314,15.07952067,357.9647887,178.0517793,357.9895105,107.4122808,558
357.9964664,18.00139185,357.9929577,178.0670529,357.9825175,99.69377607,559
357.9717314,12.98030072,357.9964789,178.0714721,357.965035,123.5840142,560
357.9717314,39.30668725,357.9647887,178.0719007,357.958042,138.3088198,561
357.9399293,13.94848804,357.943662,178.0230137,357.965035,85.97076201,562
357.975265,13.77836609,357.9471831,178.0279591,357.986014,90.61734801,563
357.9893993,17.44672185,357.943662,178.0234574,357.9895105,119.9454257,564
357.9575972,17.89990754,357.8450704,177.9622623,357.9825175,118.1338818,565
357.9964664,12.67170221,357.9612676,178.0392837,357.972028,132.2407992,566
357.975265,13.43504533,357.9119718,177.9932785,357.965035,91.1710273,567
357.9399293,16.19802823,357.9471831,178.0637126,357.9335664,84.24620862,568
357.9434629,15.26575912,357.9859155,178.0538693,357.972028,110.9565221,569
357.9964664,13.74922173,357.9859155,178.0601069,357.979021,100.3829528,570
357.9575972,49.3809191,357.9929577,178.0697817,357.979021,104.4515906,571
357.9787986,37.16165693,357.9577465,178.0672887,357.9685315,81.57517672,572
357.9787986,20.37844473,357.9471831,178.0330378,357.9160839,80.11458086,573
357.9469965,11.28491344,357.9366197,178.0270634,357.972028,78.71180781,574
357.9611307,18.41768661,357.9577465,178.0380334,357.9685315,97.92597509,575
357.975265,17.09585789,357.9190141,178.0006923,357.951049,76.5931015,576
357.9575972,13.45506857,357.9401408,178.0525914,357.9755245,79.90466925,577
357.9717314,21.88183772,357.9507042,178.0617192,357.979021,75.8218935,578
357.9363958,16.40918737,357.8521127,177.9370445,357.9440559,74.88789031,579
357.9893993,11.82296489,357.9330986,177.9983807,357.972028,86.85317964,580
357.9293286,14.84506809,357.9542254,178.0462572,357.9615385,75.17247057,581
357.9858657,15.05768348,357.9788732,178.0558512,357.9755245,77.79516364,582
357.9646643,16.88080707,357.9683099,178.0671922,357.8426573,93.50366458,583
357.9717314,17.09353763,357.9823944,178.059182,357.9055944,78.48629233,584
357.9681979,30.20849516,357.9190141,177.9998436,357.9615385,75.88698848,585
357.9681979,17.41534768,357.9894366,178.075467,357.9405594,78.9107471,586
357.9717314,11.67230762,357.9612676,178.0423629,357.8846154,74.36698858,587
357.975265,17.88683337,357.971831,178.0616013,357.951049,116.5949692,588
357.9929329,23.99553379,357.9612676,178.0570145,357.9685315,84.45055098,589
357.95053,47.34238091,357.971831,178.0643247,357.9685315,74.64870035,590
357.9399293,13.18687607,357.9225352,177.9933007,357.972028,78.2571405,591
357.9823322,15.86049725,357.971831,178.0442044,357.965035,84.32698814,592
357.9540636,10.70225885,357.9507042,178.0240001,357.9090909,72.3553248,593
357.9893993,16.0155004,357.9119718,178.0181292,357.9090909,74.48925096,594
357.9964664,17.31902969,357.9119718,178.0265956,357.9615385,90.65355585,595
